ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
KEGG	hsa04936	Alcoholic liver disease	43/1542	142/8135	0.0007069	0.002634	0.001366	TNFRSF1A/SCD/FASN/AKT1/CASP3/CD14/C5/TRA2B/MAP3K14/ADIPOQ/ALDH3A2/IKBKB/FAS/ALDH9A1/ALDH7A1/ADIPOR2/MAPK14/IFNA2/TRA2A/CCND1/CHUK/IRF3/SREBF1/LY96/CTNNB1/IRAK1/PRKAA1/CXCL8/FADD/IKBKE/AKT2/FASLG/TRADD/TRAF6/ADH1B/PRKAG1/FOXO3/ADH5/ACOX1/MAP2K3/PPARA/MAPK10/MAPK13	43
KEGG	hsa05208	Chemical carcinogenesis - reactive oxygen species	62/1542	223/8135	0.0007083	0.002634	0.001366	EPHX1/JUN/ABL2/CYP1A1/PLD2/MAPK3/CAT/CYC1/AKT1/VEGFA/PIK3CD/ABL1/UQCRC1/SLC25A6/NDUFV1/ARNT/MAP2K2/NDUFS2/MAP3K14/PLD1/HRAS/PTK2/PPIF/KRAS/MGST2/IKBKB/ARAF/NDUFB1/GSTO1/CBR1/PRKD2/NDUFA2/SOS1/NDUFS7/HGF/MAPK14/HMOX1/PRKCD/GRB2/BAD/COX5A/CHUK/MAP2K1/UQCR11/CYP1B1/COX7A2/AKT2/PIK3R2/PRKD1/SDHC/AKR1A1/PIK3CB/FOXO3/PTPRJ/NDUFC1/MAPK10/MET/NFE2L2/RAC1/NDUFS3/MAPK13/PRKD3	62
KEGG	hsa04370	VEGF signaling pathway	22/1542	59/8135	0.0007266	0.002672	0.001385	MAPK3/AKT1/VEGFA/PIK3CD/MAP2K2/HRAS/SPHK2/PTK2/PTGS2/KRAS/CDC42/MAPK14/PPP3CC/BAD/MAP2K1/AKT2/PIK3R2/PIK3CB/RAC1/PLA2G4A/MAPK13/SHC2	22
KEGG	hsa04928	Parathyroid hormone synthesis, secretion and action	34/1542	106/8135	0.0008147	0.002933	0.001521	GNAI2/ATF4/PLD2/ARRB2/CDKN1A/MAPK3/ITPR2/CREB1/NR4A2/ADCY3/ARHGEF11/PLCB3/AKAP13/RXRA/PLCB2/PDE4D/MMP14/PLD1/ARAF/GNAS/RHOA/GNAI1/ITPR3/ADCY9/TNFSF11/GNA12/MAP2K1/MEF2A/PRKACB/RXRB/FGFR1/CYP24A1/CYP27B1/LRP6	34
KEGG	hsa05231	Choline metabolism in cancer	32/1542	98/8135	0.0008153	0.002933	0.001521	PIP5K1C/DGKZ/JUN/TSC2/PLD2/RHEB/MAPK3/AKT1/WAS/PIK3CD/MAP2K2/PLD1/HRAS/KRAS/CHKB/SOS1/RPS6KB2/MTOR/PDGFB/PIP5K1A/GRB2/PDGFA/MAP2K1/DGKD/SLC22A4/AKT2/PIK3R2/DGKQ/PIK3CB/MAPK10/RAC1/PLA2G4A	32
KEGG	hsa05133	Pertussis	26/1542	76/8135	0.001136	0.004017	0.002082	GNAI2/JUN/SERPING1/MAPK3/ITGAM/CFL1/ITGB1/CASP3/CD14/C5/NLRP3/IRF8/RHOA/ITGB2/MAPK14/IRF1/GNAI1/IRF3/CASP7/LY96/IRAK1/CXCL8/TRAF6/MAPK10/MAPK13/C1R	26
KEGG	hsa05134	Legionellosis	21/1542	57/8135	0.001141	0.004017	0.002082	CLK1/RAB1A/ITGAM/HSPA6/CASP3/NAIP/HSPA8/TLR5/CD14/HSF1/NFKB2/SEC22B/ITGB2/EEF1A2/SAR1A/HBS1L/CYCS/CASP7/HSPA1B/CXCL8/HSPD1	21
KEGG	hsa04625	C-type lectin receptor signaling pathway	33/1542	104/8135	0.001188	0.004137	0.002145	JUN/LSP1/MAPK3/ITPR2/AKT1/PIK3CD/STAT2/MAP3K14/NLRP3/HRAS/SYK/PTGS2/MALT1/KRAS/IKBKB/NFKB2/RHOA/EGR2/MAPK14/IRF1/RRAS/PRKCD/ITPR3/PPP3CC/CHUK/RELB/STAT1/IKBKE/AKT2/PIK3R2/PIK3CB/MAPK10/MAPK13	33
KEGG	hsa04658	Th1 and Th2 cell differentiation	30/1542	92/8135	0.0012	0.004137	0.002145	CD4/HLA-DMB/JUN/TYK2/RBPJ/MAPK3/HLA-DMA/IL2RG/NOTCH3/CD3D/IFNG/NOTCH2/STAT6/IKBKB/HLA-DOB/CD3G/PRKCQ/IL2RB/MAPK14/IL12RB1/PPP3CC/CHUK/STAT1/NFKBIB/HLA-DQB1/LCK/CD247/MAPK10/MAPK13/STAT5A	30
KEGG	hsa04621	NOD-like receptor signaling pathway	52/1542	184/8135	0.001243	0.00424	0.002198	GABARAP/OAS2/JUN/MAP1LC3B/TYK2/ATG12/MAPK3/ITPR2/TXN/TXNIP/GBP2/PLCB3/PKN1/TXN2/IFNAR1/CASP4/GABARAPL1/NAIP/IFNAR2/GBP1/TNFAIP3/STAT2/PLCB2/BIRC3/NAMPT/HSP90AB1/NLRP3/TANK/IKBKB/RHOA/HSP90AA1/MAPK14/IFNA2/PRKCD/MFN1/ITPR3/RBCK1/CHUK/IRF3/STAT1/NFKBIB/AIM2/CXCL8/FADD/IKBKE/CCL2/GABARAPL2/PSTPIP1/TRAF6/MAPK10/MAPK13/NLRP1	52
KEGG	hsa04926	Relaxin signaling pathway	39/1542	129/8135	0.001268	0.004281	0.002219	GNAI2/JUN/ATF4/VEGFB/ARRB2/MAPK3/CREB1/ADCY3/GNG7/GNG5/AKT1/PLCB3/VEGFA/PIK3CD/MMP9/MAP2K2/PLCB2/COL4A1/HRAS/KRAS/GNB2/SOS1/GNAS/GNG12/MAPK14/GNAI1/GRB2/ADCY9/MMP1/MAP2K1/PRKACB/AKT2/PIK3R2/PIK3CB/MAPK10/GNAO1/MAPK13/SHC2/COL4A4	39
KEGG	hsa04115	p53 signaling pathway	25/1542	73/8135	0.00138	0.004612	0.002391	CCND2/IGF1/ATM/TSC2/CDKN1A/SIVA1/TP53/TP53I3/CASP3/GADD45A/PMAIP1/THBS1/FAS/CDK2/CDK4/GADD45B/CCND1/CHEK1/CYCS/CDKN2A/MDM4/ATR/PPM1D/CCNB1/CDK1	25
KEGG	hsa04012	ErbB signaling pathway	28/1542	85/8135	0.001449	0.004746	0.00246	JUN/ABL2/CDKN1A/MAPK3/AKT1/PIK3CD/ABL1/MAP2K2/HRAS/PTK2/KRAS/ARAF/AREG/SOS1/RPS6KB2/MTOR/EREG/GRB2/BAD/MAP2K1/ERBB4/AKT2/PIK3R2/CAMK2G/PIK3CB/MAPK10/SHC2/STAT5A	28
KEGG	hsa04666	Fc gamma R-mediated phagocytosis	31/1542	97/8135	0.001451	0.004746	0.00246	VAV1/PIP5K1C/HCK/PLD2/MAPK3/ARF6/INPPL1/AKT1/CFL1/FCGR3A/WAS/PIK3CD/INPP5D/MARCKS/PLD1/SPHK2/SYK/CDC42/ARPC1B/RPS6KB2/PIP5K1A/PRKCD/ARPC2/MAP2K1/AKT2/DNM2/PIK3R2/ARPC1A/PIK3CB/RAC1/PLA2G4A	31
KEGG	hsa05225	Hepatocellular carcinoma	48/1542	168/8135	0.001463	0.004746	0.00246	GSTP1/CDKN1A/MAPK3/TP53/AKT1/TXNRD2/PIK3CD/CSNK1A1/SMARCC2/TXNRD1/FZD2/GADD45A/MAP2K2/HRAS/KRAS/MGST2/ARAF/GSTO1/SOS1/RPS6KB2/MTOR/BAK1/ACTL6A/HGF/FZD7/HMOX1/GRB2/CDK4/GADD45B/BAD/CCND1/SMARCD2/RB1/CTNNB1/MAP2K1/CDKN2A/TGFB2/ARID1A/AKT2/DVL3/PIK3R2/FZD5/PIK3CB/FZD6/MET/NFE2L2/SHC2/LRP6	48
KEGG	hsa05224	Breast cancer	43/1542	147/8135	0.001528	0.004911	0.002546	IGF1/JUN/HES1/CDKN1A/MAPK3/TP53/AKT1/PIK3CD/CSNK1A1/NOTCH3/FZD2/GADD45A/MAP2K2/NOTCH2/HRAS/KRAS/ARAF/SOS1/NFKB2/RPS6KB2/MTOR/BAK1/FZD7/GRB2/CDK4/FGF9/GADD45B/TNFSF11/CCND1/RB1/FGF1/CTNNB1/MAP2K1/AKT2/FGFR1/DVL3/PIK3R2/FZD5/PIK3CB/FGF7/FZD6/SHC2/LRP6	43
KEGG	hsa00051	Fructose and mannose metabolism	14/1542	33/8135	0.001594	0.005074	0.00263	FBP1/PFKFB3/HK2/SORD/PFKP/PFKL/TSTA3/MPI/AKR1B1/PFKM/PFKFB2/FPGT/PMM1/TPI1	14
KEGG	hsa04721	Synaptic vesicle cycle	26/1542	78/8135	0.001743	0.005496	0.002849	AP2B1/ATP6V0A1/ATP6V0C/AP2S1/STX3/TCIRG1/CLTB/ATP6V1A/CLTA/ATP6V1B2/UNC13B/ATP6V1G1/ATP6V1H/ATP6V1D/AP2M1/ATP6V1E1/VAMP2/DNM2/AP2A2/SLC6A2/DNM1/ATP6V0E2/NAPA/SLC1A3/SLC1A1/ATP6V0D1	26
KEGG	hsa05022	Pathways of neurodegeneration - multiple diseases	115/1542	476/8135	0.002172	0.006782	0.003516	TNFRSF1A/UBE2J1/RAB1A/MAP1LC3B/ATF4/TUBB2A/CHMP2B/MAPK3/ITPR2/PRNP/CAT/UBA1/CYC1/PINK1/PSEN2/PLCB3/GPX1/RB1CC1/GPX3/DDIT3/PSMB4/TUBB/CASP3/UQCRC1/KIF5B/HIP1/CSNK1A1/SLC25A6/NDUFV1/FZD2/ATP2A3/MAP2K2/NDUFS2/PLCB2/PSMB3/PSMD3/TANK/HRAS/PPIF/PSMD11/PTGS2/CAPN2/KRAS/PSMA1/GPX7/ARAF/FAS/NDUFB1/SPG11/DCTN3/KIF5C/XBP1/ACTR1B/NDUFA2/MTOR/NDUFS7/UBC/BAK1/FZD7/MAPK14/UBE2G2/HTT/ATXN3/FIG4/MFN1/ITPR3/PPP3CC/NEFH/BAD/PSMD14/COX5A/TRAP1/CYCS/CASP7/CAPN1/ATXN2L/CTNNB1/MAP2K1/RPS27A/UQCR11/ULK2/PSMC6/COX7A2/PSMA3/TUBB2B/PSMC1/FADD/ADRM1/FASLG/CSNK2A1/UBE2L6/DVL3/DLG4/WIPI2/CAMK2G/PSMB1/SDHC/ATG2A/FZD5/PSMA4/CCS/FZD6/PSMC4/MAP2K3/NDUFC1/MAPK10/RAC1/CSF1/NDUFS3/MAPK13/GPX2/PSMD13/LRP6/SIGMAR1/PSMD8	115
KEGG	hsa05416	Viral myocarditis	21/1542	60/8135	0.002395	0.007408	0.00384	HLA-DMB/CD55/ABL2/FYN/HLA-DMA/ABL1/EIF4G2/CASP3/CD80/CAV1/HLA-DOB/CXADR/ITGB2/CCND1/CYCS/HLA-DQB1/CD28/LAMA2/HLA-A/ITGAL/RAC1	21
KEGG	hsa04650	Natural killer cell mediated cytotoxicity	38/1542	131/8135	0.003272	0.01003	0.005198	VAV1/MAPK3/TYROBP/FYN/IFNAR1/FCGR3A/CD48/PIK3CD/CASP3/IFNAR2/IFNG/MAP2K2/HRAS/SYK/KRAS/ARAF/FAS/SOS1/ITGB2/ICAM2/IFNA2/GRB2/PPP3CC/SH3BP2/CSF2/TNFSF10/MAP2K1/LCK/FASLG/CD247/PIK3R2/PIK3CB/HLA-A/LCP2/ITGAL/RAC1/GZMB/SHC2	38
KEGG	hsa05146	Amoebiasis	31/1542	102/8135	0.003492	0.0106	0.005497	RAB5C/CD1C/IL1R2/ITGAM/PLCB3/LAMB2/PIK3CD/CASP3/CD14/IFNG/FN1/PLCB2/COL4A1/LAMC1/PTK2/GNAS/ITGB2/CD1A/IL1R1/CSF2/PRKACB/CXCL8/TGFB2/PIK3R2/ACTN4/LAMA2/SERPINB6/C8B/PIK3CB/COL4A4/CD1E	31
KEGG	hsa04922	Glucagon signaling pathway	32/1542	107/8135	0.003995	0.01202	0.006232	FBP1/LDHA/PYGL/ATF4/PGAM1/CREBBP/ITPR2/CREB1/PFKP/AKT1/PLCB3/PHKB/PYGB/PFKL/PLCB2/GNAS/GCGR/PFKM/ITPR3/PPP3CC/PHKG2/GCG/PRKAA1/PRKACB/PHKA2/AKT2/CAMK2G/PDHB/PRKAG1/PPARA/LDHC/SLC2A2	32
KEGG	hsa04640	Hematopoietic cell lineage	30/1542	99/8135	0.00422	0.01258	0.006523	CD4/CSF1R/HLA-DMB/CD55/CD1C/CD37/IL1R2/ITGAM/HLA-DMA/CD33/CD2/CD3D/CD14/IL3RA/HLA-DOB/CD3G/CD1A/ITGA1/CSF3R/IL1R1/CSF2/HLA-DQB1/CD44/CD22/ANPEP/MME/CD36/DNTT/CSF1/CD1E	30
KEGG	hsa04330	Notch signaling pathway	20/1542	59/8135	0.004579	0.01353	0.007015	HES1/RBPJ/CREBBP/CIR1/PSEN2/NOTCH3/NOTCH2/RFNG/HDAC1/NCSTN/MFNG/CTBP1/SNW1/TLE1/KAT2A/KAT2B/DTX4/DVL3/ADAM17/NCOR2	20
KEGG	hsa03250	Viral life cycle - HIV-1	21/1542	63/8135	0.004652	0.01363	0.007063	CD4/SUPT5H/CREBBP/PIN1/CCNT2/APOBEC3B/SERINC5/APOBEC3F/HGS/CCR5/MLLT1/NELFB/APOBEC3C/MX2/SAMHD1/KAT2A/RAN/KAT2B/BST2/MX1/PSIP1	21
KEGG	hsa05010	Alzheimer disease	93/1542	384/8135	0.00517	0.01501	0.007781	TNFRSF1A/ATF4/TUBB2A/MAPK3/ITPR2/CYC1/PSEN2/AKT1/PLCB3/RB1CC1/DDIT3/PSMB4/TUBB/PIK3CD/CASP3/UQCRC1/KIF5B/CSNK1A1/SLC25A6/NDUFV1/FZD2/ATP2A3/MAP2K2/LRP1/NDUFS2/PLCB2/PSMB3/PSMD3/HRAS/PPIF/PSMD11/PTGS2/CAPN2/KRAS/PSMA1/NCSTN/IKBKB/ARAF/FAS/ADAM10/NDUFB1/RTN4/KIF5C/XBP1/SLC39A8/NDUFA2/IRS1/MTOR/LPL/NDUFS7/FZD7/ITPR3/PPP3CC/BAD/PSMD14/COX5A/CHUK/CYCS/CASP7/CAPN1/CTNNB1/MAP2K1/UQCR11/ULK2/PSMC6/COX7A2/PSMA3/TUBB2B/PSMC1/FADD/AKT2/ADRM1/CSNK2A1/DVL3/PIK3R2/WIPI2/PSMB1/MME/SDHC/ATG2A/FZD5/PSMA4/PIK3CB/FZD6/PSMC4/NDUFC1/MAPK10/CSF1/NDUFS3/ADAM17/PSMD13/LRP6/PSMD8	93
KEGG	hsa04014	Ras signaling pathway	60/1542	232/8135	0.005321	0.01531	0.007939	IGF1/RAB5C/FLT1/CSF1R/ETS2/SHOC2/ABL2/PLD2/VEGFB/MAPK3/ARF6/GNG7/RAP1B/GNG5/AKT1/VEGFA/RIN1/PIK3CD/ABL1/REL/MAP2K2/RGL2/PLD1/HRAS/KRAS/RALA/CDC42/GNB2/IKBKB/RGL1/SOS1/RHOA/PDGFB/GNG12/HGF/RRAS/GRB2/FGF9/PDGFA/BAD/RASGRF1/FGF1/CHUK/MAP2K1/PRKACB/AKT2/FASLG/FGFR1/PIK3R2/NF1/PIK3CB/FGF7/MAPK10/MET/RAC1/CSF1/PLA2G4A/RASGRP1/RALBP1/SHC2	60
KEGG	hsa05016	Huntington disease	76/1542	306/8135	0.005701	0.01627	0.008432	TGM2/TUBB2A/AP2B1/CREBBP/CREB1/PPARG/TP53/CYC1/PLCB3/GPX1/RB1CC1/AP2S1/GPX3/PSMB4/TUBB/POLR2L/CASP3/UQCRC1/KIF5B/HIP1/SLC25A6/NDUFV1/CLTB/NDUFS2/PLCB2/PSMB3/PSMD3/CLTA/HDAC1/PPIF/PSMD11/PSMA1/GPX7/NDUFB1/RCOR1/DCTN3/KIF5C/ACTR1B/NDUFA2/MTOR/NDUFS7/POLR2E/HTT/PSMD14/COX5A/CYCS/UQCR11/ULK2/AP2M1/PSMC6/COX7A2/PSMA3/TUBB2B/PSMC1/ADRM1/POLR2A/POLR2I/DLG4/AP2A2/WIPI2/NRF1/PSMB1/TBPL1/SDHC/ATG2A/PSMA4/POLR2J/PSMC4/NDUFC1/MAPK10/SLC1A3/NDUFS3/KCNJ10/GPX2/PSMD13/PSMD8	76
KEGG	hsa04670	Leukocyte transendothelial migration	33/1542	114/8135	0.006081	0.0172	0.008918	NCF4/EZR/VAV1/GNAI2/SIPA1/RAP1B/CD99/ITGAM/ROCK1/ITGB1/PIK3CD/MMP9/RHOH/PTK2/PECAM1/CDC42/RHOA/ITGB2/ARHGAP35/MAPK14/GNAI1/CTNNB1/PIK3R2/ACTN4/ITK/PIK3CB/CXCL12/ROCK2/ITGAL/RAC1/MAPK13/ARHGAP5/MYL12B	33
KEGG	hsa05226	Gastric cancer	41/1542	149/8135	0.006434	0.01805	0.009355	CDKN1A/MAPK3/TP53/AKT1/PIK3CD/CSNK1A1/FZD2/GADD45A/MAP2K2/RXRA/HRAS/KRAS/ARAF/SOS1/RPS6KB2/MTOR/BAK1/HGF/FZD7/CDK2/GRB2/FGF9/GADD45B/CCND1/RB1/FGF1/CTNNB1/MAP2K1/TGFB2/AKT2/RXRB/DVL3/PIK3R2/JUP/FZD5/PIK3CB/FGF7/FZD6/MET/SHC2/LRP6	41
KEGG	hsa05100	Bacterial invasion of epithelial cells	24/1542	77/8135	0.006751	0.01878	0.009734	RHOG/HCLS1/ILK/ITGB1/PIK3CD/CLTB/CAV1/FN1/ELMO1/CLTA/PTK2/CDC42/ARPC1B/RHOA/ARPC2/CTNNB1/DNM2/PIK3R2/DNM1/ARPC1A/PIK3CB/MET/RAC1/SHC2	24
KEGG	hsa04920	Adipocytokine signaling pathway	22/1542	69/8135	0.006927	0.01911	0.009905	TNFRSF1A/AKT1/RXRA/ADIPOQ/IKBKB/ADIPOR2/IRS1/MTOR/PRKCQ/STK11/CHUK/NFKBIB/PRKAA1/AKT2/RXRB/TRADD/SLC2A4/CD36/PRKAG1/PPARA/MAPK10/NPY	22
KEGG	hsa04915	Estrogen signaling pathway	38/1542	138/8135	0.008389	0.02295	0.0119	GNAI2/JUN/ATF4/MAPK3/ITPR2/CREB1/ADCY3/AKT1/PLCB3/HSPA6/PIK3CD/HSPA8/MMP9/MAP2K2/PLCB2/HSP90AB1/HRAS/KRAS/CTSD/SOS1/GNAS/HSP90AA1/PRKCD/KCNJ9/GNAI1/GRB2/ITPR3/ADCY9/EBAG9/HSPA1B/MAP2K1/PRKACB/AKT2/KCNJ5/PIK3R2/PIK3CB/GNAO1/SHC2	38
KEGG	hsa03040	Spliceosome	40/1542	147/8135	0.008616	0.02338	0.01212	SYF2/SART1/PRPF8/SRSF7/SF3A1/PRPF6/LSM2/HSPA6/SF3B4/HSPA8/SMNDC1/TRA2B/SNRNP70/LSM6/EIF4A3/DHX15/BUD31/AQR/SNRPB2/PRPF19/DDX23/SRSF10/TRA2A/SNRPA/SNW1/SF3A3/HNRNPA1/SRSF8/HSPA1B/SNRPC/SNRPA1/PRPF31/PCBP1/PRPF18/PPIH/LSM4/U2AF1/RBM25/SF3A2/HNRNPK	40
KEGG	hsa00640	Propanoate metabolism	12/1542	32/8135	0.01086	0.02923	0.01515	LDHA/ALDH6A1/SUCLG2/HADHA/BCKDHA/ACADS/ECHS1/PCCB/PCCA/DBT/ACOX1/LDHC	12
KEGG	hsa04070	Phosphatidylinositol signaling system	28/1542	97/8135	0.01138	0.03037	0.01574	CDS1/PIP5K1C/DGKZ/ITPR2/INPPL1/PLCB3/INPP5F/PIK3CD/INPP5D/PLCB2/INPP5E/PIP4K2B/IMPA2/IMPA1/PIP4K2A/OCRL/IP6K1/PIP5K1A/ITPR3/CDIPT/INPP1/MTMR4/PPIP5K2/DGKD/PIK3R2/DGKQ/PIK3CB/SYNJ2	28
KEGG	hsa04137	Mitophagy - animal	22/1542	72/8135	0.01186	0.0314	0.01628	GABARAP/JUN/MAP1LC3B/ATF4/TP53/PINK1/TFE3/GABARAPL1/BNIP3L/NBR1/HRAS/KRAS/CALCOCO2/UBC/RRAS/MFN1/TAX1BP1/RPS27A/GABARAPL2/CSNK2A1/FOXO3/MAPK10	22
KEGG	hsa04978	Mineral absorption	19/1542	60/8135	0.01255	0.03276	0.01698	MT1X/ATP2B4/ATP1A1/MT1E/MT1A/ATP1B3/MT1B/ATP2B1/MT1F/MT1H/MT2A/HMOX1/ATP7A/HEPH/SLC9A3/FTH1/FTL/ATOX1/ATP7B	19
KEGG	hsa01200	Carbon metabolism	32/1542	115/8135	0.0126	0.03276	0.01698	FBP1/ALDH6A1/IDH2/TKT/HK2/IDH3G/PGAM1/ENO2/SUCLG2/CAT/IDH3B/PFKP/ACO2/ACO1/PFKL/ACADS/PC/ME1/ENO1/PFKM/PSPH/ECHS1/IDH1/PGK1/PCCB/TPI1/ESD/PCCA/PDHB/SDHC/ADH5/ACOX1	32
KEGG	hsa04923	Regulation of lipolysis in adipocytes	18/1542	56/8135	0.01267	0.03276	0.01698	GNAI2/ADCY3/AKT1/PIK3CD/NPY1R/PTGS2/GNAS/IRS1/PTGER3/GNAI1/ADCY9/MGLL/PRKACB/AKT2/PIK3R2/PIK3CB/ABHD5/NPY	18
KEGG	hsa04144	Endocytosis	62/1542	251/8135	0.01322	0.03392	0.01758	RAB5C/ARAP1/FOLR2/PIP5K1C/RAB11B/CAPZB/PLD2/ARRB2/AP2B1/SH3GL1/CHMP2B/ARF6/ARF3/WWP1/GBF1/AP2S1/IL2RG/HSPA6/ARFGAP3/KIF5B/HSPA8/CLTB/CAV1/ITCH/PSD3/CLTA/PLD1/PML/HRAS/HGS/RNF41/CDC42/SNX1/KIF5C/ARF5/ARPC1B/ZFYVE16/RHOA/CCR5/IL2RB/PIP5K1A/PRKCI/SNX2/ARFGEF1/ARPC2/VPS26A/CAPZA1/ARFGAP2/VPS45/HSPA1B/AP2M1/SH3GLB1/CYTH1/DNM2/NEDD4L/AP2A2/DNM1/TRAF6/ARPC1A/HLA-A/ARF4/CHMP7	62
KEGG	hsa04530	Tight junction	44/1542	169/8135	0.01374	0.03497	0.01813	EZR/CD1C/JUN/HCLS1/RAPGEF2/PPP2R1A/ROCK1/PPP2R2A/ITGB1/WAS/RAP2C/CDC42/ARPC1B/TJP3/PCNA/RHOA/CD1A/SCRIB/ARHGEF18/PRKCI/MPDZ/CDK4/STK11/CCND1/ARPC2/RDX/PRKAA1/PRKACB/SYMPK/MYL6B/MYH9/ARHGEF2/NEDD4L/ACTN4/ARPC1A/PRKAG1/HSPA4/MAGI1/MAPK10/ROCK2/RAC1/MYL12B/NF2/CD1E	44
KEGG	hsa00562	Inositol phosphate metabolism	22/1542	73/8135	0.01402	0.03532	0.01831	ALDH6A1/PIP5K1C/INPPL1/PLCB3/INPP5F/PIK3CD/INPP5D/PLCB2/INPP5E/PIP4K2B/IMPA2/IMPA1/PIP4K2A/OCRL/PIP5K1A/FIG4/CDIPT/INPP1/MTMR4/TPI1/PIK3CB/SYNJ2	22
KEGG	hsa03410	Base excision repair	12/1542	33/8135	0.01419	0.03532	0.01831	MPG/APEX1/PARP4/XRCC1/PCNA/PARP2/PARP1/POLD1/POLD4/LIG1/APEX2/MBD4	12
KEGG	hsa04130	SNARE interactions in vesicular transport	12/1542	33/8135	0.01419	0.03532	0.01831	VAMP5/STX3/STX6/SNAP23/SEC22B/VTI1B/GOSR2/VAMP8/VAMP2/STX8/STX16/STX11	12
KEGG	hsa04961	Endocrine and other factor-regulated calcium reabsorption	17/1542	53/8135	0.0155	0.03802	0.01971	AP2B1/ATP2B4/PLCB3/ATP1A1/AP2S1/ATP1B3/CLTB/ATP2B1/PLCB2/CLTA/GNAS/ADCY9/PRKACB/AP2M1/DNM2/AP2A2/DNM1	17
KEGG	hsa03022	Basal transcription factors	15/1542	45/8135	0.01551	0.03802	0.01971	GTF2B/TAF6/GTF2F1/TAF7/TAF15/TAF10/GTF2H2/CDK7/GTF2H4/CCNH/TAF12/GTF2E2/TBPL1/GTF2H5/TAF5L	15
KEGG	hsa04612	Antigen processing and presentation	23/1542	78/8135	0.01592	0.03876	0.02009	CD4/HLA-DMB/CREB1/HLA-DMA/HSPA6/HSPA8/PSME3/IFNG/HSP90AB1/TAP1/HLA-DOB/LGMN/PSME1/HSP90AA1/CIITA/HSPA1B/HLA-DQB1/KIR2DL4/PDIA3/RFX5/HLA-A/HSPA4/CTSL	23
KEGG	hsa05207	Chemical carcinogenesis - receptor activation	53/1542	212/8135	0.01659	0.04009	0.02078	EPHX1/RPS6KA2/GNAI2/JUN/ATF4/CYP1A1/ARRB2/MAPK3/CREB1/ADCY3/AKT1/VEGFA/PIK3CD/ARNT/MAP2K2/RXRA/NOTCH2/HSP90AB1/HRAS/KRAS/MGST2/KLF4/GSTO1/SOS1/GNAS/RPS6KB2/KPNA2/MTOR/HSP90AA1/GNAI1/GRB2/FGF9/ADCY9/TNFSF11/BAD/CCND1/RB1/MAP2K1/PRKACB/CYP1B1/AIP/KPNA3/IKBKE/AKT2/RXRB/PIK3R2/RPS6KA3/PIK3CB/FGF7/PPARA/PTGES3/STAT5A/CDC6	53
KEGG	hsa01523	Antifolate resistance	11/1542	30/8135	0.01737	0.04137	0.02144	FOLR2/ABCC1/FPGS/GART/IKBKB/ABCG2/ATIC/CHUK/ABCC5/DHFR/MTHFR	11
KEGG	hsa05020	Prion disease	66/1542	273/8135	0.01737	0.04137	0.02144	NCF4/ATF4/TUBB2A/MAPK3/ITPR2/PRNP/CREB1/CYC1/FYN/DDIT3/HSPA6/PSMB4/TUBB/PIK3CD/CASP3/UQCRC1/KIF5B/SLC25A6/HSPA8/NDUFV1/CAV1/C5/NDUFS2/PSMB3/PSMD3/LAMC1/PPIF/PSMD11/PSMA1/NDUFB1/KIF5C/NDUFA2/NDUFS7/MAPK14/PRKCD/ITPR3/PPP3CC/BAD/PSMD14/COX5A/CYCS/HSPA1B/UQCR11/PRKACB/PSMC6/COX7A2/PSMA3/TUBB2B/PSMC1/ADRM1/CSNK2A1/PIK3R2/C7/PSMB1/SDHC/PSMA4/C8B/PIK3CB/PSMC4/NDUFC1/MAPK10/RAC1/NDUFS3/MAPK13/PSMD13/PSMD8	66
KEGG	hsa01230	Biosynthesis of amino acids	22/1542	75/8135	0.01926	0.04521	0.02344	IDH2/TKT/IDH3G/PGAM1/ASNS/ENO2/IDH3B/PFKP/ACO2/ACO1/PFKL/MAT2A/BCAT1/PC/ENO1/CTH/PFKM/PSPH/IDH1/PGK1/TPI1/ASL	22
KEGG	hsa03320	PPAR signaling pathway	22/1542	75/8135	0.01926	0.04521	0.02344	GK/ILK/PPARG/SCD/PLIN2/PLTP/PPARD/RXRA/ADIPOQ/ME1/FADS2/LPL/CYP27A1/UBC/MMP1/OLR1/HMGCS2/RXRB/CD36/ACOX1/FABP5/PPARA	22
KEGG	hsa03430	Mismatch repair	9/1542	23/8135	0.01951	0.04548	0.02357	RPA1/RFC5/MLH3/PCNA/RFC2/POLD1/POLD4/LIG1/MSH2	9
KEGG	hsa04540	Gap junction	25/1542	88/8135	0.01975	0.04572	0.0237	GNAI2/TUBB2A/MAPK3/ITPR2/ADCY3/PLCB3/TUBB/HTR2B/MAP2K2/PLCB2/HRAS/KRAS/SOS1/GNAS/PDGFB/GNAI1/GRB2/ITPR3/PDGFA/ADCY9/MAP2K1/PRKACB/TUBB2B/MAPK7/CDK1	25
KEGG	hsa00010	Glycolysis / Gluconeogenesis	20/1542	67/8135	0.02065	0.04746	0.0246	FBP1/LDHA/HK2/PGAM1/ENO2/PFKP/ALDH3B1/PFKL/ALDH3A2/ENO1/ALDH9A1/ALDH7A1/PFKM/PGK1/TPI1/PDHB/ADH1B/AKR1A1/ADH5/LDHC	20
